year,round,total_points,tele_points,jury_points,from_country_name,to_country_name,capital_distance_km,border_distance_km
1960,final,0,NA,NA,Italy,Norway,2006.5593338840833,1250.7430074507604
1960,final,0,NA,NA,Italy,Germany,1064.974910862422,47.7648856717172
1960,final,3,NA,NA,Italy,Belgium,1172.1882015457436,392.32603597943205
1960,final,1,NA,NA,Italy,Austria,763.8150371626128,0
1960,final,1,NA,NA,Italy,Switzerland,685.2220891056155,0
1960,final,0,NA,NA,Italy,Italy,0,0
1960,final,1,NA,NA,Italy,Sweden,1977.2570807005616,920.2210624469453
1960,final,0,NA,NA,Italy,Denmark,1531.9424277221522,830.9265061924998
1960,final,1,NA,NA,Italy,Netherlands,1293.6803965474564,508.89146910518843
1960,final,1,NA,NA,Italy,Luxembourg,988.2353548720822,366.03139893315483
1960,final,1,NA,NA,Luxembourg,France,287.77922020582156,0
1960,final,5,NA,NA,Luxembourg,United Kingdom,488.488066225859,337.255151388193
1960,final,1,NA,NA,Luxembourg,Monaco,NA,638.3447508614455
1960,final,0,NA,NA,Luxembourg,Norway,1182.5966928672747,870.3855714759285
1960,final,0,NA,NA,Luxembourg,Germany,142.57359424078226,0
1960,final,0,NA,NA,Luxembourg,Belgium,186.51376036456966,0
1960,final,0,NA,NA,Luxembourg,Austria,763.8253604909239,318.5963322868109
1960,final,1,NA,NA,Luxembourg,Switzerland,315.56848554177606,222.40914743659204
1960,final,1,NA,NA,Luxembourg,Italy,988.2353548720822,366.03139893315483
1960,final,0,NA,NA,Luxembourg,Sweden,1324.5458565381878,744.7887608433722
1960,final,1,NA,NA,Luxembourg,Denmark,801.411638451927,554.3479871739744
1960,final,0,NA,NA,Luxembourg,Netherlands,316.102233114404,64.02060114573247
1960,final,0,NA,NA,Luxembourg,Luxembourg,0,0
1960,final,5,NA,NA,Monaco,France,NA,0
1960,final,1,NA,NA,Monaco,United Kingdom,NA,932.5234376238946
1960,final,0,NA,NA,Monaco,Monaco,NA,0
1960,final,0,NA,NA,Monaco,Norway,NA,1581.9257155840864
1960,final,2,NA,NA,Monaco,Germany,NA,421.2224977619864
1960,final,0,NA,NA,Monaco,Belgium,NA,654.2909569919201
1960,final,0,NA,NA,Monaco,Austria,NA,402.03056968095893
1960,final,0,NA,NA,Monaco,Switzerland,NA,236.03357147594426
1960,final,2,NA,NA,Monaco,Italy,NA,8.722017529710568
1960,final,0,NA,NA,Monaco,Sweden,NA,1353.8891410520894
1960,final,0,NA,NA,Monaco,Denmark,NA,1235.732631449818
1960,final,0,NA,NA,Monaco,Netherlands,NA,784.7274326064894
1960,final,0,NA,NA,Monaco,Luxembourg,NA,638.3447508614455
1960,final,2,NA,NA,Netherlands,France,428.01602517217225,54.84756219900045
1960,final,5,NA,NA,Netherlands,United Kingdom,357.77451573421183,135.0353946700531
1960,final,0,NA,NA,Netherlands,Monaco,NA,784.7274326064894
1960,final,1,NA,NA,Netherlands,Norway,914.6700340050869,503.1090399129501
1960,final,0,NA,NA,Netherlands,Germany,234.74312774541883,0
1960,final,0,NA,NA,Netherlands,Belgium,173.39231340070373,0
1960,final,0,NA,NA,Netherlands,Austria,933.914331450546,441.60828355554906
1960,final,0,NA,NA,Netherlands,Switzerland,631.3490883249832,368.73166239061516
1960,final,1,NA,NA,Netherlands,Italy,1293.6803965474564,508.89146910518843
1960,final,1,NA,NA,Netherlands,Sweden,1127.1789146493159,444.5676018091501
1960,final,0,NA,NA,Netherlands,Denmark,621.2874448283054,201.91734551894137
1960,final,0,NA,NA,Netherlands,Netherlands,0,0
1960,final,0,NA,NA,Netherlands,Luxembourg,316.102233114404,64.02060114573247
1960,final,5,NA,NA,Norway,France,1341.4158109046327,818.2389872717155
1960,final,2,NA,NA,Norway,United Kingdom,1154.0498210966707,301.2776847816645
1960,final,0,NA,NA,Norway,Monaco,NA,1581.9257155840864
1960,final,0,NA,NA,Norway,Norway,0,0
1960,final,0,NA,NA,Norway,Germany,1046.2494871125045,332.58871870302477
1960,final,0,NA,NA,Norway,Belgium,1086.910268842255,733.7666471583017
1960,final,0,NA,NA,Norway,Austria,1351.902614104372,1102.7081031949845
1960,final,1,NA,NA,Norway,Switzerland,1461.0835732595565,1136.3349318628157
1960,final,0,NA,NA,Norway,Italy,2006.5593338840833,1250.7430074507604
1960,final,0,NA,NA,Norway,Sweden,416.3789046559945,0
1960,final,2,NA,NA,Norway,Denmark,483.1946574606389,112.54233614878923
1960,final,0,NA,NA,Norway,Netherlands,914.6700340050869,503.1090399129501
1960,final,0,NA,NA,Norway,Luxembourg,1182.5966928672747,870.3855714759285
1960,final,4,NA,NA,Sweden,France,1544.4681782377525,784.9810722844456
1960,final,1,NA,NA,Sweden,United Kingdom,1433.6778703007126,690.310248985344
1960,final,0,NA,NA,Sweden,Monaco,NA,1353.8891410520894
1960,final,0,NA,NA,Sweden,Norway,416.3789046559945,0
1960,final,1,NA,NA,Sweden,Germany,1182.0837382331977,166.91725521810955
1960,final,4,NA,NA,Sweden,Belgium,1283.3332757001806,668.7809019342449
1960,final,0,NA,NA,Sweden,Austria,1243.6712844751428,709.8110736443565
1960,final,0,NA,NA,Sweden,Switzerland,1547.8418862358658,896.2318451707265
1960,final,0,NA,NA,Sweden,Italy,1977.2570807005616,920.2210624469453
1960,final,0,NA,NA,Sweden,Sweden,0,0
1960,final,0,NA,NA,Sweden,Denmark,523.2095091435413,4.6600094472999585
1960,final,0,NA,NA,Sweden,Netherlands,1127.1789146493159,444.5676018091501
1960,final,0,NA,NA,Sweden,Luxembourg,1324.5458565381878,744.7887608433722
1960,final,1,NA,NA,Switzerland,France,439.7573597380393,0
1960,final,4,NA,NA,Switzerland,United Kingdom,749.7662721594227,573.9498001709194
1960,final,1,NA,NA,Switzerland,Monaco,NA,236.03357147594426
1960,final,4,NA,NA,Switzerland,Norway,1461.0835732595565,1136.3349318628157
1960,final,0,NA,NA,Switzerland,Germany,425.24037955517537,0
1960,final,0,NA,NA,Switzerland,Belgium,492.0101568234278,243.314987713352
1960,final,0,NA,NA,Switzerland,Austria,682.5004693901498,0
1960,final,0,NA,NA,Switzerland,Switzerland,0,0
1960,final,0,NA,NA,Switzerland,Italy,685.2220891056155,0
1960,final,0,NA,NA,Switzerland,Sweden,1547.8418862358658,896.2318451707265
1960,final,0,NA,NA,Switzerland,Denmark,1035.9465500135414,780.4749220477622
1960,final,0,NA,NA,Switzerland,Netherlands,631.3490883249832,368.73166239061516
1960,final,0,NA,NA,Switzerland,Luxembourg,315.56848554177606,222.40914743659204
1960,final,5,NA,NA,United Kingdom,France,340.7932919518243,33.164848951846
1960,final,0,NA,NA,United Kingdom,United Kingdom,0,0
1960,final,1,NA,NA,United Kingdom,Monaco,NA,932.5234376238946
1960,final,1,NA,NA,United Kingdom,Norway,1154.0498210966707,301.2776847816645
1960,final,0,NA,NA,United Kingdom,Germany,510.67526757183117,296.78698643634556
1960,final,0,NA,NA,United Kingdom,Belgium,318.9562193536296,80.24777008581204
1960,final,2,NA,NA,United Kingdom,Austria,1234.3769273954856,715.5518868059814
1960,final,0,NA,NA,United Kingdom,Switzerland,749.7662721594227,573.9498001709194
1960,final,0,NA,NA,United Kingdom,Italy,1432.2462150996153,712.3910116443652
1960,final,0,NA,NA,United Kingdom,Sweden,1433.6778703007126,690.310248985344
1960,final,1,NA,NA,United Kingdom,Denmark,955.3462648445892,514.7014898114614
1960,final,0,NA,NA,United Kingdom,Netherlands,357.77451573421183,135.0353946700531
1960,final,0,NA,NA,United Kingdom,Luxembourg,488.488066225859,337.255151388193
1961,final,4,NA,NA,Austria,Luxembourg,763.8253604909239,318.5963322868109
1961,final,0,NA,NA,Austria,United Kingdom,1234.3769273954856,715.5518868059814
1961,final,2,NA,NA,Austria,Switzerland,682.5004693901498,0
1961,final,0,NA,NA,Austria,France,1034.4754078707626,148.37584260404788
1961,final,0,NA,NA,Austria,Denmark,870.915436479947,651.4932816384953
1961,final,0,NA,NA,Austria,Italy,763.8150371626128,0
1961,final,0,NA,NA,Austria,Norway,1351.902614104372,1102.7081031949845
1961,final,3,NA,NA,Austria,Yugoslavia,489.6345150263771,0
1961,final,0,NA,NA,Austria,Spain,1808.402596514238,722.6464118033032
1961,final,0,NA,NA,Austria,Monaco,NA,402.03056968095893
1961,final,0,NA,NA,Austria,Finland,1440.7993995596426,1261.0935369550696
1961,final,0,NA,NA,Austria,Netherlands,933.914331450546,441.60828355554906
1961,final,1,NA,NA,Austria,Germany,725.84305208041,0
1961,final,0,NA,NA,Austria,Sweden,1243.6712844751428,709.8110736443565
1961,final,0,NA,NA,Austria,Austria,0,0
1961,final,0,NA,NA,Austria,Belgium,915.4715325155743,354.33746415328346
1961,final,0,NA,NA,Belgium,Luxembourg,186.51376036456966,0
1961,final,1,NA,NA,Belgium,United Kingdom,318.9562193536296,80.24777008581204
1961,final,0,NA,NA,Belgium,Switzerland,492.0101568234278,243.314987713352
1961,final,0,NA,NA,Belgium,France,261.48260690909154,0
1961,final,0,NA,NA,Belgium,Denmark,767.2078770327018,450.36330405006447
1961,final,4,NA,NA,Belgium,Italy,1172.1882015457436,392.32603597943205
1961,final,5,NA,NA,Belgium,Norway,1086.910268842255,733.7666471583017
1961,final,0,NA,NA,Belgium,Yugoslavia,1373.5813005969924,667.8280581547327
1961,final,0,NA,NA,Belgium,Spain,1315.2564403920965,805.1163956348959
1961,final,0,NA,NA,Belgium,Monaco,NA,654.2909569919201
1961,final,0,NA,NA,Belgium,Finland,1649.999658545765,1311.9482812993683
1961,final,0,NA,NA,Belgium,Netherlands,173.39231340070373,0
1961,final,0,NA,NA,Belgium,Germany,194.81285183449728,0
1961,final,0,NA,NA,Belgium,Sweden,1283.3332757001806,668.7809019342449
1961,final,0,NA,NA,Belgium,Austria,915.4715325155743,354.33746415328346
1961,final,0,NA,NA,Belgium,Belgium,0,0
1961,final,1,NA,NA,Denmark,Luxembourg,801.411638451927,554.3479871739744
1961,final,1,NA,NA,Denmark,United Kingdom,955.3462648445892,514.7014898114614
1961,final,0,NA,NA,Denmark,Switzerland,1035.9465500135414,780.4749220477622
1961,final,0,NA,NA,Denmark,France,1026.684677433644,587.0492715459067
1961,final,0,NA,NA,Denmark,Denmark,0,0
1961,final,4,NA,NA,Denmark,Italy,1531.9424277221522,830.9265061924998
1961,final,1,NA,NA,Denmark,Norway,483.1946574606389,112.54233614878923
1961,final,1,NA,NA,Denmark,Yugoslavia,1329.6950088131036,902.848395408377
1961,final,0,NA,NA,Denmark,Spain,2073.4198833907963,1441.763296098993
1961,final,0,NA,NA,Denmark,Monaco,NA,1235.732631449818
1961,final,1,NA,NA,Denmark,Finland,882.953887463678,573.8719374174227
1961,final,0,NA,NA,Denmark,Netherlands,621.2874448283054,201.91734551894137
1961,final,1,NA,NA,Denmark,Germany,658.9095683669849,0
1961,final,0,NA,NA,Denmark,Sweden,523.2095091435413,4.6600094472999585
1961,final,0,NA,NA,Denmark,Austria,870.915436479947,651.4932816384953
1961,final,0,NA,NA,Denmark,Belgium,767.2078770327018,450.36330405006447
1961,final,3,NA,NA,Finland,Luxembourg,1669.7762379903452,1394.8581355501265
1961,final,0,NA,NA,Finland,United Kingdom,1820.8750306967802,1107.7512821480204
1961,final,0,NA,NA,Finland,Switzerland,1860.1489591005745,1536.9704226115277
1961,final,1,NA,NA,Finland,France,1908.6417100303945,1435.5791798206274
1961,final,1,NA,NA,Finland,Denmark,882.953887463678,573.8719374174227
1961,final,0,NA,NA,Finland,Italy,2202.1810869496335,1524.7922069533486
1961,final,2,NA,NA,Finland,Norway,786.4355294893247,0
1961,final,0,NA,NA,Finland,Yugoslavia,1733.2006590955841,1479.6178322184005
1961,final,0,NA,NA,Finland,Spain,2949.212381534193,2258.939501108393
1961,final,3,NA,NA,Finland,Monaco,NA,1993.3650561853858
1961,final,0,NA,NA,Finland,Finland,0,0
1961,final,0,NA,NA,Finland,Netherlands,1502.1053099569565,1069.796088277442
1961,final,0,NA,NA,Finland,Germany,1529.3859038611292,816.3694549296516
1961,final,0,NA,NA,Finland,Sweden,395.04835880540656,0
1961,final,0,NA,NA,Finland,Austria,1440.7993995596426,1261.0935369550696
1961,final,0,NA,NA,Finland,Belgium,1649.999658545765,1311.9482812993683
1961,final,1,NA,NA,France,Luxembourg,287.77922020582156,0
1961,final,0,NA,NA,France,United Kingdom,340.7932919518243,33.164848951846
1961,final,0,NA,NA,France,Switzerland,439.7573597380393,0
1961,final,0,NA,NA,France,France,0,0
1961,final,0,NA,NA,France,Denmark,1026.684677433644,587.0492715459067
1961,final,1,NA,NA,France,Italy,1106.5627294250526,0
1961,final,0,NA,NA,France,Norway,1341.4158109046327,818.2389872717155
1961,final,2,NA,NA,France,Yugoslavia,1446.750786894309,406.2637566844352
1961,final,2,NA,NA,France,Spain,1054.1666630514565,0
1961,final,0,NA,NA,France,Monaco,NA,0
1961,final,1,NA,NA,France,Finland,1908.6417100303945,1435.5791798206274
1961,final,1,NA,NA,France,Netherlands,428.01602517217225,54.84756219900045
1961,final,0,NA,NA,France,Germany,400.03803650486225,0
1961,final,2,NA,NA,France,Sweden,1544.4681782377525,784.9810722844456
1961,final,0,NA,NA,France,Austria,1034.4754078707626,148.37584260404788
1961,final,0,NA,NA,France,Belgium,261.48260690909154,0
1961,final,5,NA,NA,Germany,Luxembourg,142.57359424078226,0
1961,final,0,NA,NA,Germany,United Kingdom,510.67526757183117,296.78698643634556
1961,final,0,NA,NA,Germany,Switzerland,425.24037955517537,0
1961,final,4,NA,NA,Germany,France,400.03803650486225,0
1961,final,0,NA,NA,Germany,Denmark,658.9095683669849,0
1961,final,0,NA,NA,Germany,Italy,1064.974910862422,47.7648856717172
1961,final,0,NA,NA,Germany,Norway,1046.2494871125045,332.58871870302477
1961,final,0,NA,NA,Germany,Yugoslavia,1193.2532089148851,118.4571832999068
1961,final,0,NA,NA,Germany,Spain,1419.836702627459,668.4746914208094
1961,final,0,NA,NA,Germany,Monaco,NA,421.2224977619864
1961,final,0,NA,NA,Germany,Finland,1529.3859038611292,816.3694549296516
1961,final,1,NA,NA,Germany,Netherlands,234.74312774541883,0
1961,final,0,NA,NA,Germany,Germany,0,0
1961,final,0,NA,NA,Germany,Sweden,1182.0837382331977,166.91725521810955
1961,final,0,NA,NA,Germany,Austria,725.84305208041,0
1961,final,0,NA,NA,Germany,Belgium,194.81285183449728,0
1961,final,3,NA,NA,Italy,Luxembourg,988.2353548720822,366.03139893315483
1961,final,1,NA,NA,Italy,United Kingdom,1432.2462150996153,712.3910116443652
1961,final,2,NA,NA,Italy,Switzerland,685.2220891056155,0
1961,final,0,NA,NA,Italy,France,1106.5627294250526,0
1961,final,0,NA,NA,Italy,Denmark,1531.9424277221522,830.9265061924998
1961,final,0,NA,NA,Italy,Italy,0,0
1961,final,0,NA,NA,Italy,Norway,2006.5593338840833,1250.7430074507604
1961,final,0,NA,NA,Italy,Yugoslavia,722.0699589113497,0
1961,final,0,NA,NA,Italy,Spain,1361.7875861934126,335.5359727522944
1961,final,0,NA,NA,Italy,Monaco,NA,8.722017529710568
1961,final,2,NA,NA,Italy,Finland,2202.1810869496335,1524.7922069533486
1961,final,2,NA,NA,Italy,Netherlands,1293.6803965474564,508.89146910518843
1961,final,0,NA,NA,Italy,Germany,1064.974910862422,47.7648856717172
1961,final,0,NA,NA,Italy,Sweden,1977.2570807005616,920.2210624469453
1961,final,0,NA,NA,Italy,Austria,763.8150371626128,0
1961,final,0,NA,NA,Italy,Belgium,1172.1882015457436,392.32603597943205
1961,final,0,NA,NA,Luxembourg,Luxembourg,0,0
1961,final,8,NA,NA,Luxembourg,United Kingdom,488.488066225859,337.255151388193
1961,final,0,NA,NA,Luxembourg,Switzerland,315.56848554177606,222.40914743659204
1961,final,1,NA,NA,Luxembourg,France,287.77922020582156,0
1961,final,0,NA,NA,Luxembourg,Denmark,801.411638451927,554.3479871739744
1961,final,0,NA,NA,Luxembourg,Italy,988.2353548720822,366.03139893315483
1961,final,0,NA,NA,Luxembourg,Norway,1182.5966928672747,870.3855714759285
1961,final,0,NA,NA,Luxembourg,Yugoslavia,1204.3372428000168,630.4747855349852
1961,final,0,NA,NA,Luxembourg,Spain,1280.054959205885,808.647393530163
1961,final,0,NA,NA,Luxembourg,Monaco,NA,638.3447508614455
1961,final,0,NA,NA,Luxembourg,Finland,1669.7762379903452,1394.8581355501265
1961,final,0,NA,NA,Luxembourg,Netherlands,316.102233114404,64.02060114573247
1961,final,0,NA,NA,Luxembourg,Germany,142.57359424078226,0
1961,final,0,NA,NA,Luxembourg,Sweden,1324.5458565381878,744.7887608433722
1961,final,0,NA,NA,Luxembourg,Austria,763.8253604909239,318.5963322868109
1961,final,1,NA,NA,Luxembourg,Belgium,186.51376036456966,0
1961,final,4,NA,NA,Monaco,Luxembourg,NA,638.3447508614455
1961,final,0,NA,NA,Monaco,United Kingdom,NA,932.5234376238946
1961,final,2,NA,NA,Monaco,Switzerland,NA,236.03357147594426
1961,final,2,NA,NA,Monaco,France,NA,0
1961,final,0,NA,NA,Monaco,Denmark,NA,1235.732631449818
1961,final,1,NA,NA,Monaco,Italy,NA,8.722017529710568
1961,final,0,NA,NA,Monaco,Norway,NA,1581.9257155840864
1961,final,0,NA,NA,Monaco,Yugoslavia,NA,513.9018061540827
1961,final,1,NA,NA,Monaco,Spain,NA,364.0768595346085
1961,final,0,NA,NA,Monaco,Monaco,NA,0
1961,final,0,NA,NA,Monaco,Finland,NA,1993.3650561853858
1961,final,0,NA,NA,Monaco,Netherlands,NA,784.7274326064894
1961,final,0,NA,NA,Monaco,Germany,NA,421.2224977619864
1961,final,0,NA,NA,Monaco,Sweden,NA,1353.8891410520894
1961,final,0,NA,NA,Monaco,Austria,NA,402.03056968095893
1961,final,0,NA,NA,Monaco,Belgium,NA,654.2909569919201
1961,final,1,NA,NA,Netherlands,Luxembourg,316.102233114404,64.02060114573247
1961,final,3,NA,NA,Netherlands,United Kingdom,357.77451573421183,135.0353946700531
1961,final,2,NA,NA,Netherlands,Switzerland,631.3490883249832,368.73166239061516
1961,final,0,NA,NA,Netherlands,France,428.01602517217225,54.84756219900045
1961,final,1,NA,NA,Netherlands,Denmark,621.2874448283054,201.91734551894137
1961,final,1,NA,NA,Netherlands,Italy,1293.6803965474564,508.89146910518843
1961,final,0,NA,NA,Netherlands,Norway,914.6700340050869,503.1090399129501
1961,final,1,NA,NA,Netherlands,Yugoslavia,1412.8730420980412,733.9023613063573
1961,final,1,NA,NA,Netherlands,Spain,1481.1214856082277,943.9051771684158
1961,final,0,NA,NA,Netherlands,Monaco,NA,784.7274326064894
1961,final,0,NA,NA,Netherlands,Finland,1502.1053099569565,1069.796088277442
1961,final,0,NA,NA,Netherlands,Netherlands,0,0
1961,final,0,NA,NA,Netherlands,Germany,234.74312774541883,0
1961,final,0,NA,NA,Netherlands,Sweden,1127.1789146493159,444.5676018091501
1961,final,0,NA,NA,Netherlands,Austria,933.914331450546,441.60828355554906
1961,final,0,NA,NA,Netherlands,Belgium,173.39231340070373,0
1961,final,0,NA,NA,Norway,Luxembourg,1182.5966928672747,870.3855714759285
1961,final,0,NA,NA,Norway,United Kingdom,1154.0498210966707,301.2776847816645
1961,final,0,NA,NA,Norway,Switzerland,1461.0835732595565,1136.3349318628157
1961,final,0,NA,NA,Norway,France,1341.4158109046327,818.2389872717155
1961,final,8,NA,NA,Norway,Denmark,483.1946574606389,112.54233614878923
1961,final,0,NA,NA,Norway,Italy,2006.5593338840833,1250.7430074507604
1961,final,0,NA,NA,Norway,Norway,0,0
1961,final,0,NA,NA,Norway,Yugoslavia,1799.07148192712,1341.1008233661748
1961,final,2,NA,NA,Norway,Spain,2389.123299143133,1732.6109631445224
1961,final,0,NA,NA,Norway,Monaco,NA,1581.9257155840864
1961,final,0,NA,NA,Norway,Finland,786.4355294893247,0
1961,final,0,NA,NA,Norway,Netherlands,914.6700340050869,503.1090399129501
1961,final,0,NA,NA,Norway,Germany,1046.2494871125045,332.58871870302477
1961,final,0,NA,NA,Norway,Sweden,416.3789046559945,0
1961,final,0,NA,NA,Norway,Austria,1351.902614104372,1102.7081031949845
1961,final,0,NA,NA,Norway,Belgium,1086.910268842255,733.7666471583017
1961,final,2,NA,NA,Spain,Luxembourg,1280.054959205885,808.647393530163
1961,final,3,NA,NA,Spain,United Kingdom,1264.2914590396556,703.1838666754855
1961,final,1,NA,NA,Spain,Switzerland,1151.1696774172049,469.871851047091
1961,final,2,NA,NA,Spain,France,1054.1666630514565,0
1961,final,0,NA,NA,Spain,Denmark,2073.4198833907963,1441.763296098993
1961,final,0,NA,NA,Spain,Italy,1361.7875861934126,335.5359727522944
1961,final,1,NA,NA,Spain,Norway,2389.123299143133,1732.6109631445224
1961,final,0,NA,NA,Spain,Yugoslavia,2028.406855427413,883.6714511183071
1961,final,0,NA,NA,Spain,Spain,0,0
1961,final,1,NA,NA,Spain,Monaco,NA,364.0768595346085
1961,final,0,NA,NA,Spain,Finland,2949.212381534193,2258.939501108393
1961,final,0,NA,NA,Spain,Netherlands,1481.1214856082277,943.9051771684158
1961,final,0,NA,NA,Spain,Germany,1419.836702627459,668.4746914208094
1961,final,0,NA,NA,Spain,Sweden,2594.914479507693,1606.4272087765046
1961,final,0,NA,NA,Spain,Austria,1808.402596514238,722.6464118033032
1961,final,0,NA,NA,Spain,Belgium,1315.2564403920965,805.1163956348959
1961,final,1,NA,NA,Sweden,Luxembourg,1324.5458565381878,744.7887608433722
1961,final,0,NA,NA,Sweden,United Kingdom,1433.6778703007126,690.310248985344
1961,final,4,NA,NA,Sweden,Switzerland,1547.8418862358658,896.2318451707265
1961,final,1,NA,NA,Sweden,France,1544.4681782377525,784.9810722844456
1961,final,2,NA,NA,Sweden,Denmark,523.2095091435413,4.6600094472999585
1961,final,0,NA,NA,Sweden,Italy,1977.2570807005616,920.2210624469453
1961,final,0,NA,NA,Sweden,Norway,416.3789046559945,0
